location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations
Argentina,2021-06-17,4222400.0,23780.0,87789.0,528.0,17172628.0
Argentina,2021-06-18,4242763.0,20363.0,88247.0,458.0,17475935.0
Argentina,2021-06-19,4258394.0,15631.0,88742.0,495.0,17837121.0
Argentina,2021-06-20,4268789.0,10395.0,89043.0,301.0,18085389.0
Argentina,2021-06-21,4277395.0,8606.0,89490.0,447.0,18198899.0
Argentina,2021-06-22,4298782.0,21387.0,90281.0,791.0,18380675.0
Argentina,2021-06-23,4326101.0,27319.0,90986.0,705.0,18646784.0
Argentina,2021-06-24,4350564.0,24463.0,91438.0,452.0,18921680.0
Argentina,2021-06-25,4374587.0,24023.0,91979.0,541.0,19205808.0
Argentina,2021-06-26,4393142.0,18555.0,92317.0,338.0,19499231.0
Argentina,2021-06-27,4405247.0,12105.0,92568.0,251.0,19749468.0
Argentina,2021-06-28,4423636.0,18389.0,93142.0,574.0,19951580.0
Argentina,2021-06-29,4447701.0,24065.0,93668.0,526.0,20221697.0
Argentina,2021-06-30,4470374.0,22673.0,94304.0,636.0,20543325.0
Asia,2021-06-01,51473778.0,207507.0,693780.0,4387.0,1093477304.0
Asia,2021-06-02,51684598.0,210820.0,698087.0,4307.0,1122406588.0
Asia,2021-06-03,51896518.0,211920.0,702169.0,4082.0,1147339143.0
Asia,2021-06-04,52091553.0,195035.0,706856.0,4687.0,1176704981.0
Asia,2021-06-05,52271982.0,180429.0,710722.0,3866.0,1200133443.0
Asia,2021-06-06,52438190.0,166208.0,714492.0,3770.0,1219598165.0
Asia,2021-06-07,52586351.0,148161.0,717776.0,3284.0,1242444418.0
Asia,2021-06-08,52745672.0,159321.0,721259.0,3483.0,1266300407.0
Asia,2021-06-09,52912527.0,166855.0,724696.0,3437.0,1290802191.0
Asia,2021-06-10,53077984.0,165457.0,733220.0,8524.0,1318982674.0
Asia,2021-06-11,53236453.0,158469.0,738478.0,5258.0,1344657491.0
Asia,2021-06-12,53383303.0,146850.0,742848.0,4370.0,1366642761.0
Asia,2021-06-13,53522883.0,139580.0,748015.0,5167.0,1387372290.0
Asia,2021-06-14,53653928.0,131045.0,751937.0,3922.0,1407151528.0
Asia,2021-06-15,53789601.0,135673.0,755623.0,3686.0,1436468832.0
Asia,2021-06-16,53929674.0,140073.0,759085.0,3462.0,1467138903.0
Asia,2021-06-17,54072654.0,142980.0,761986.0,2901.0,1499638570.0
Asia,2021-06-18,54209623.0,136969.0,764810.0,2824.0,1532304462.0
Asia,2021-06-19,54334861.0,125238.0,767493.0,2683.0,1561069796.0
Asia,2021-06-20,54465634.0,130773.0,770298.0,2805.0,1587474445.0
Asia,2021-06-21,54586944.0,121310.0,772694.0,2396.0,1622276733.0
Asia,2021-06-22,54718137.0,131193.0,775275.0,2581.0,1654905773.0
Asia,2021-06-23,54857381.0,139244.0,777933.0,2658.0,1687151969.0
Asia,2021-06-24,55000209.0,142828.0,780547.0,2614.0,1723490680.0
Asia,2021-06-25,55136072.0,135863.0,783031.0,2484.0,1758805581.0
Asia,2021-06-26,55266960.0,130888.0,785480.0,2449.0,1792112924.0
Asia,2021-06-27,55403181.0,136221.0,787934.0,2454.0,1820821648.0
Asia,2021-06-28,55532138.0,128957.0,790135.0,2201.0,1849990506.0
Asia,2021-06-29,55673534.0,141396.0,792383.0,2248.0,1880956875.0
Asia,2021-06-30,55822719.0,149185.0,794834.0,2451.0,1907520553.0
Bahrain,2021-06-01,242790.0,2259.0,1009.0,29.0,1755570.0
Bahrain,2021-06-02,244726.0,1936.0,1031.0,22.0,1775070.0
Bahrain,2021-06-03,246658.0,1932.0,1050.0,19.0,1788987.0
Bahrain,2021-06-04,248150.0,1492.0,1069.0,19.0,1804659.0
Bahrain,2021-06-05,249582.0,1432.0,1091.0,22.0,1813734.0
Bahrain,2021-06-06,251078.0,1496.0,1119.0,28.0,1826466.0
Bahrain,2021-06-07,252600.0,1522.0,1143.0,24.0,1838561.0
Bahrain,2021-06-08,253879.0,1279.0,1161.0,18.0,1849847.0
Bahrain,2021-06-09,254920.0,1041.0,1171.0,10.0,1859585.0
Bahrain,2021-06-10,255954.0,1034.0,1188.0,17.0,1869888.0
Bahrain,2021-06-11,256921.0,967.0,1196.0,8.0,1876554.0
Bahrain,2021-06-12,257852.0,931.0,1206.0,10.0,1883641.0
Bahrain,2021-06-13,258731.0,879.0,1221.0,15.0,1891596.0
Bahrain,2021-06-14,259523.0,792.0,1236.0,15.0,1899552.0
Bahrain,2021-06-15,260334.0,811.0,1246.0,10.0,1905340.0
Bahrain,2021-06-16,260954.0,620.0,1259.0,13.0,1911076.0
Bahrain,2021-06-17,261501.0,547.0,1271.0,12.0,1917308.0
Bahrain,2021-06-18,261988.0,487.0,1286.0,15.0,1925432.0
Bahrain,2021-06-19,262427.0,439.0,1297.0,11.0,1932506.0
Bahrain,2021-06-20,262892.0,465.0,1306.0,9.0,1943301.0
Bahrain,2021-06-21,263295.0,403.0,1311.0,5.0,1955753.0
Bahrain,2021-06-22,263689.0,394.0,1326.0,15.0,1968183.0
Bahrain,2021-06-23,264107.0,418.0,1330.0,4.0,1978826.0
Bahrain,2021-06-24,264405.0,298.0,1334.0,4.0,1993321.0
Bahrain,2021-06-25,264693.0,288.0,1335.0,1.0,2009717.0
Bahrain,2021-06-26,264995.0,302.0,1341.0,6.0,2019313.0
Bahrain,2021-06-27,265247.0,252.0,1345.0,4.0,2027964.0
Bahrain,2021-06-28,265477.0,230.0,1348.0,3.0,2109775.0
Bahrain,2021-06-29,265643.0,166.0,1351.0,3.0,2116497.0
Bahrain,2021-06-30,265827.0,184.0,1352.0,1.0,2122296.0
Belgium,2021-06-01,1063499.0,1498.0,24968.0,13.0,6978385.0
Belgium,2021-06-02,1065358.0,1859.0,24982.0,14.0,7146932.0
Belgium,2021-06-03,1066957.0,1599.0,24995.0,13.0,7334254.0
Belgium,2021-06-04,1068406.0,1449.0,25014.0,19.0,7487595.0
Belgium,2021-06-05,1069874.0,1468.0,25019.0,5.0,7626761.0
Belgium,2021-06-06,1070802.0,928.0,25033.0,14.0,7658056.0
Belgium,2021-06-07,1071271.0,469.0,25041.0,8.0,7828901.0
Belgium,2021-06-08,1072175.0,904.0,25051.0,10.0,7977883.0
Belgium,2021-06-09,1073358.0,1183.0,25061.0,10.0,8174807.0
Belgium,2021-06-10,1074204.0,846.0,25068.0,7.0,8370068.0
Belgium,2021-06-11,1074988.0,784.0,25075.0,7.0,8566116.0
Belgium,2021-06-12,1075765.0,777.0,25081.0,6.0,8709414.0
Belgium,2021-06-13,1076338.0,573.0,25088.0,7.0,8733434.0
Belgium,2021-06-14,1076579.0,241.0,25093.0,5.0,8887594.0
Belgium,2021-06-15,1077087.0,508.0,25099.0,6.0,9038831.0
Belgium,2021-06-16,1077758.0,671.0,25110.0,11.0,9222733.0
Belgium,2021-06-17,1078251.0,493.0,25117.0,7.0,9412033.0
Belgium,2021-06-18,1078251.0,0.0,25117.0,0.0,9605119.0
Belgium,2021-06-19,1079084.0,833.0,25132.0,15.0,9731226.0
Belgium,2021-06-20,1079415.0,331.0,25136.0,4.0,9763485.0
Belgium,2021-06-21,1079640.0,225.0,25141.0,5.0,9882241.0
Belgium,2021-06-22,1080035.0,395.0,25144.0,3.0,9990813.0
Belgium,2021-06-23,1081061.0,1026.0,25149.0,5.0,10175093.0
Belgium,2021-06-24,1081908.0,847.0,25152.0,3.0,10356852.0
Belgium,2021-06-25,1082476.0,568.0,25160.0,8.0,10521849.0
Belgium,2021-06-26,1082476.0,0.0,25160.0,0.0,10637173.0
Belgium,2021-06-27,1082476.0,0.0,25160.0,0.0,10672000.0
Belgium,2021-06-28,1083478.0,1002.0,25168.0,8.0,10792443.0
Belgium,2021-06-29,1084550.0,1072.0,25170.0,2.0,10913974.0
Belgium,2021-06-30,1085131.0,581.0,25173.0,3.0,11039208.0
Bulgaria,2021-06-01,418813.0,236.0,17726.0,26.0,1383971.0
Bulgaria,2021-06-02,419010.0,197.0,17747.0,21.0,1405952.0
Bulgaria,2021-06-03,419180.0,170.0,17792.0,45.0,1429105.0
Bulgaria,2021-06-04,419337.0,157.0,17810.0,18.0,1450850.0
Bulgaria,2021-06-05,419426.0,89.0,17813.0,3.0,1456841.0
Bulgaria,2021-06-06,419473.0,47.0,17820.0,7.0,1464251.0
Bulgaria,2021-06-07,419681.0,208.0,17854.0,34.0,1478774.0
Bulgaria,2021-06-08,419859.0,178.0,17860.0,6.0,1500534.0
Bulgaria,2021-06-09,419990.0,131.0,17872.0,12.0,1524541.0
Bulgaria,2021-06-10,420090.0,100.0,17887.0,15.0,1548304.0
Bulgaria,2021-06-11,420213.0,123.0,17893.0,6.0,1568793.0
Bulgaria,2021-06-12,420294.0,81.0,17898.0,5.0,1573761.0
Bulgaria,2021-06-13,420336.0,42.0,17900.0,2.0,1577024.0
Bulgaria,2021-06-14,420493.0,157.0,17915.0,15.0,1586678.0
Bulgaria,2021-06-15,420654.0,161.0,17932.0,17.0,1602136.0
Bulgaria,2021-06-16,420749.0,95.0,17957.0,25.0,1619744.0
Bulgaria,2021-06-17,420859.0,110.0,17980.0,23.0,1637956.0
Bulgaria,2021-06-18,420964.0,105.0,17987.0,7.0,1653186.0
Bulgaria,2021-06-19,421005.0,41.0,17989.0,2.0,1657042.0
Bulgaria,2021-06-20,421032.0,27.0,17990.0,1.0,1660175.0
Bulgaria,2021-06-21,421152.0,120.0,18000.0,10.0,1668677.0
Bulgaria,2021-06-22,421246.0,94.0,18008.0,8.0,1681399.0
Bulgaria,2021-06-23,421339.0,93.0,18013.0,5.0,1695298.0
Bulgaria,2021-06-24,421401.0,62.0,18022.0,9.0,1709510.0
Bulgaria,2021-06-25,421487.0,86.0,18026.0,4.0,1721790.0
Bulgaria,2021-06-26,421515.0,28.0,18027.0,1.0,1724896.0
Bulgaria,2021-06-27,421531.0,16.0,18027.0,0.0,1727616.0
Bulgaria,2021-06-28,421646.0,115.0,18040.0,13.0,1735675.0
Bulgaria,2021-06-29,421751.0,105.0,18049.0,9.0,1748265.0
Bulgaria,2021-06-30,421829.0,78.0,18061.0,12.0,1761277.0
Cambodia,2021-06-01,30710.0,616.0,220.0,6.0,4671201.0
Cambodia,2021-06-02,31460.0,750.0,230.0,10.0,4723944.0
Cambodia,2021-06-03,32189.0,729.0,236.0,6.0,4782587.0
Cambodia,2021-06-04,33075.0,886.0,242.0,6.0,4839260.0
Cambodia,2021-06-05,33613.0,538.0,252.0,10.0,4894315.0
Cambodia,2021-06-06,34244.0,631.0,263.0,11.0,4938642.0
Cambodia,2021-06-07,34833.0,589.0,266.0,3.0,4969942.0
Cambodia,2021-06-08,35511.0,678.0,278.0,12.0,5005581.0
Cambodia,2021-06-09,36240.0,729.0,289.0,11.0,5050186.0
Cambodia,2021-06-10,36666.0,426.0,300.0,11.0,5128310.0
Cambodia,2021-06-11,37321.0,655.0,311.0,11.0,5223954.0
Cambodia,2021-06-12,37959.0,638.0,320.0,9.0,5325094.0
Cambodia,2021-06-13,38427.0,468.0,335.0,15.0,5428433.0
Cambodia,2021-06-14,38969.0,542.0,348.0,13.0,5537538.0
Cambodia,2021-06-15,39464.0,495.0,361.0,13.0,5667915.0
Cambodia,2021-06-16,40157.0,693.0,368.0,7.0,5762050.0
Cambodia,2021-06-17,40782.0,625.0,380.0,12.0,5839250.0
Cambodia,2021-06-18,41581.0,799.0,394.0,14.0,5924894.0
Cambodia,2021-06-19,42052.0,471.0,414.0,20.0,6012998.0
Cambodia,2021-06-20,42711.0,659.0,431.0,17.0,6098584.0
Cambodia,2021-06-21,43446.0,735.0,441.0,10.0,6171269.0
Cambodia,2021-06-22,44124.0,678.0,459.0,18.0,6275739.0
Cambodia,2021-06-23,44711.0,587.0,475.0,16.0,6378584.0
Cambodia,2021-06-24,45366.0,655.0,493.0,18.0,6478528.0
Cambodia,2021-06-25,46065.0,699.0,509.0,16.0,6616277.0
Cambodia,2021-06-26,46810.0,745.0,523.0,14.0,6729736.0
Cambodia,2021-06-27,47649.0,839.0,540.0,17.0,6836447.0
Cambodia,2021-06-28,48532.0,883.0,556.0,16.0,6957895.0
Cambodia,2021-06-29,49255.0,723.0,575.0,19.0,7093483.0
Cambodia,2021-06-30,50385.0,1130.0,602.0,27.0,7251656.0
Canada,2021-06-01,1391540.0,1726.0,25567.0,19.0,24169346.0
Canada,2021-06-02,1393732.0,2192.0,25613.0,46.0,24522064.0
Canada,2021-06-03,1395909.0,2177.0,25645.0,32.0,24933524.0
Canada,2021-06-04,1397898.0,1989.0,25680.0,35.0,25397448.0
Canada,2021-06-05,1399231.0,1333.0,25713.0,33.0,25772487.0
Canada,2021-06-06,1400580.0,1349.0,25725.0,12.0,26095464.0
Canada,2021-06-07,1402369.0,1789.0,25762.0,37.0,26503428.0
Canada,2021-06-08,1403490.0,1121.0,25792.0,30.0,26855647.0
Canada,2021-06-09,1404927.0,1437.0,25844.0,52.0,27257774.0
Canada,2021-06-10,1406417.0,1490.0,25874.0,30.0,27729564.0
Canada,2021-06-11,1407798.0,1381.0,25887.0,13.0,28240474.0
Canada,2021-06-12,1408935.0,1137.0,25915.0,28.0,28644442.0
Canada,2021-06-13,1409909.0,974.0,25932.0,17.0,29023531.0
Canada,2021-06-14,1411228.0,1319.0,25946.0,14.0,29470746.0
Canada,2021-06-15,1412121.0,893.0,25973.0,27.0,29917852.0
Canada,2021-06-16,1413203.0,1082.0,26002.0,29.0,30379626.0
Canada,2021-06-17,1414304.0,1101.0,26013.0,11.0,30885092.0
Canada,2021-06-18,1415272.0,968.0,26024.0,11.0,31417347.0
Canada,2021-06-19,1416009.0,737.0,26055.0,31.0,31836378.0
Canada,2021-06-20,1416589.0,580.0,26077.0,22.0,32189274.0
Canada,2021-06-21,1417625.0,1036.0,26103.0,26.0,32598064.0
Canada,2021-06-22,1418135.0,510.0,26156.0,53.0,33070640.0
Canada,2021-06-23,1418853.0,718.0,26176.0,20.0,33585366.0
Canada,2021-06-24,1419569.0,716.0,26193.0,17.0,34174571.0
Canada,2021-06-25,1420191.0,622.0,26198.0,5.0,34694975.0
Canada,2021-06-26,1420724.0,533.0,26215.0,17.0,35135821.0
Canada,2021-06-27,1421122.0,398.0,26228.0,13.0,35495821.0
Canada,2021-06-28,1422053.0,931.0,26239.0,11.0,36199547.0
Canada,2021-06-29,1422618.0,565.0,26275.0,36.0,36776212.0
Canada,2021-06-30,1423170.0,552.0,26296.0,21.0,37384820.0
Chile,2021-06-01,1389357.0,5011.0,29344.0,44.0,18996395.0
Chile,2021-06-02,1394973.0,5616.0,29385.0,41.0,19200632.0
Chile,2021-06-03,1403101.0,8128.0,29598.0,213.0,19364473.0
Chile,2021-06-04,1411346.0,8245.0,29696.0,98.0,19509705.0
Chile,2021-06-05,1420266.0,8920.0,29816.0,120.0,19547438.0
Chile,2021-06-06,1427956.0,7690.0,29937.0,121.0,19552439.0
Chile,2021-06-07,1434884.0,6928.0,30058.0,121.0,19733905.0
Chile,2021-06-08,1440417.0,5533.0,30104.0,46.0,19918715.0
Chile,2021-06-09,1445768.0,5351.0,30141.0,37.0,20112432.0
Chile,2021-06-10,1453477.0,7709.0,30339.0,198.0,20315580.0
Chile,2021-06-11,1461419.0,7942.0,30472.0,133.0,20494611.0
Chile,2021-06-12,1468992.0,7573.0,30579.0,107.0,20527126.0
Chile,2021-06-13,1476473.0,7481.0,30707.0,128.0,20529193.0
Chile,2021-06-14,1482663.0,6190.0,30804.0,97.0,20750924.0
Chile,2021-06-15,1487239.0,4576.0,30865.0,61.0,20961741.0
Chile,2021-06-16,1491561.0,4322.0,30922.0,57.0,21188714.0
Chile,2021-06-17,1498231.0,6670.0,31140.0,218.0,21372755.0
Chile,2021-06-18,1505001.0,6770.0,31259.0,119.0,21480051.0
Chile,2021-06-19,1511275.0,6274.0,31392.0,133.0,21516780.0
Chile,2021-06-20,1517018.0,5743.0,31513.0,121.0,21520735.0
Chile,2021-06-21,1522223.0,5205.0,31645.0,132.0,21540469.0
Chile,2021-06-22,1525933.0,3710.0,31690.0,45.0,21849392.0
Chile,2021-06-23,1528409.0,2476.0,31746.0,56.0,22101073.0
Chile,2021-06-24,1531872.0,3463.0,31797.0,51.0,22354324.0
Chile,2021-06-25,1537471.0,5599.0,32012.0,215.0,22565603.0
Chile,2021-06-26,1542642.0,5171.0,32163.0,151.0,22618508.0
Chile,2021-06-27,1547103.0,4461.0,32298.0,135.0,22624175.0
Chile,2021-06-28,1551137.0,4034.0,32454.0,156.0,22629781.0
Chile,2021-06-29,1553774.0,2637.0,32489.0,35.0,22879273.0
Chile,2021-06-30,1555902.0,2128.0,32545.0,56.0,23084321.0
China,2021-06-01,91197.0,24.0,4636.0,0.0,681908000.0
China,2021-06-02,91221.0,24.0,4636.0,0.0,704826000.0
China,2021-06-03,91245.0,24.0,4636.0,0.0,723486000.0
China,2021-06-04,91269.0,24.0,4636.0,0.0,744483000.0
China,2021-06-05,91299.0,30.0,4636.0,0.0,763065000.0
China,2021-06-06,91318.0,19.0,4636.0,0.0,777879000.0
China,2021-06-07,91351.0,33.0,4636.0,0.0,794134000.0
China,2021-06-08,91367.0,16.0,4636.0,0.0,808962000.0
China,2021-06-09,91389.0,22.0,4636.0,0.0,824856000.0
China,2021-06-10,91411.0,22.0,4636.0,0.0,845299000.0
China,2021-06-11,91446.0,35.0,4636.0,0.0,863513000.0
China,2021-06-12,91480.0,34.0,4636.0,0.0,878523000.0
China,2021-06-13,91503.0,23.0,4636.0,0.0,892770000.0
China,2021-06-14,91523.0,20.0,4636.0,0.0,904134000.0
China,2021-06-15,91544.0,21.0,4636.0,0.0,923910000.0
China,2021-06-16,91563.0,19.0,4636.0,0.0,945150000.0
China,2021-06-17,91586.0,23.0,4636.0,0.0,966652000.0
China,2021-06-18,91617.0,31.0,4636.0,0.0,990257000.0
China,2021-06-19,91640.0,23.0,4636.0,0.0,1010489000.0
China,2021-06-20,91657.0,17.0,4636.0,0.0,1029223000.0
China,2021-06-21,91682.0,25.0,4636.0,0.0,1049744000.0
China,2021-06-22,91706.0,24.0,4636.0,0.0,1071783000.0
China,2021-06-23,91722.0,16.0,4636.0,0.0,1095902000.0
China,2021-06-24,91746.0,24.0,4636.0,0.0,1120643000.0
China,2021-06-25,91771.0,25.0,4636.0,0.0,1143805000.0
China,2021-06-26,91785.0,14.0,4636.0,0.0,1165230000.0
China,2021-06-27,91807.0,22.0,4636.0,0.0,1185787000.0
China,2021-06-28,91825.0,18.0,4636.0,0.0,1206714000.0
China,2021-06-29,91834.0,9.0,4636.0,0.0,1225734000.0
China,2021-06-30,91846.0,12.0,4636.0,0.0,1244675000.0
Cuba,2021-06-01,143323.0,1057.0,965.0,7.0,2223826.0
Cuba,2021-06-02,144514.0,1191.0,977.0,12.0,2408135.0
Cuba,2021-06-03,145567.0,1053.0,985.0,8.0,2592575.0
Cuba,2021-06-04,146696.0,1129.0,992.0,7.0,2734854.0
Cuba,2021-06-05,147831.0,1135.0,1003.0,11.0,2844682.0
Cuba,2021-06-06,148918.0,1087.0,1012.0,9.0,2882587.0
Cuba,2021-06-07,150103.0,1185.0,1025.0,13.0,2946572.0
Cuba,2021-06-08,151259.0,1156.0,1033.0,8.0,3016266.0
Cuba,2021-06-09,152420.0,1161.0,1045.0,12.0,3128573.0
Cuba,2021-06-10,153578.0,1158.0,1057.0,12.0,3272579.0
Cuba,2021-06-11,154866.0,1288.0,1065.0,8.0,3419657.0
Cuba,2021-06-12,156238.0,1372.0,1075.0,10.0,3583709.0
Cuba,2021-06-13,157708.0,1470.0,1087.0,12.0,3632080.0
Cuba,2021-06-14,159057.0,1349.0,1098.0,11.0,3848406.0
Cuba,2021-06-15,160594.0,1537.0,1106.0,8.0,4084278.0
Cuba,2021-06-16,161997.0,1403.0,1118.0,12.0,4328291.0
Cuba,2021-06-17,163415.0,1418.0,1123.0,5.0,4536882.0
Cuba,2021-06-18,164896.0,1481.0,1132.0,9.0,4721599.0
Cuba,2021-06-19,166368.0,1472.0,1148.0,16.0,4855270.0
Cuba,2021-06-20,167804.0,1436.0,1159.0,11.0,4892044.0
Cuba,2021-06-21,169365.0,1561.0,1170.0,11.0,4979420.0
Cuba,2021-06-22,170854.0,1489.0,1180.0,10.0,5113926.0
Cuba,2021-06-23,172909.0,2055.0,1193.0,13.0,5229916.0
Cuba,2021-06-24,174789.0,1880.0,1209.0,16.0,5328292.0
Cuba,2021-06-25,177253.0,2464.0,1219.0,10.0,5492355.0
Cuba,2021-06-26,179656.0,2403.0,1231.0,12.0,5591222.0
Cuba,2021-06-27,182354.0,2698.0,1241.0,10.0,5676321.0
Cuba,2021-06-28,184943.0,2589.0,1253.0,12.0,5848491.0
Cuba,2021-06-29,188023.0,3080.0,1270.0,17.0,5988743.0
Cuba,2021-06-30,190993.0,2970.0,1284.0,14.0,6132569.0
Czechia,2021-06-01,1661780.0,508.0,30119.0,11.0,5481874.0
Czechia,2021-06-02,1662256.0,476.0,30126.0,7.0,5596160.0
Czechia,2021-06-03,1662608.0,352.0,30136.0,10.0,5711702.0
Czechia,2021-06-04,1663040.0,432.0,30142.0,6.0,5828820.0
Czechia,2021-06-05,1663363.0,323.0,30157.0,15.0,5881588.0
Czechia,2021-06-06,1663517.0,154.0,30159.0,2.0,5923503.0
Czechia,2021-06-07,1663607.0,90.0,30164.0,5.0,6039593.0
Czechia,2021-06-08,1663998.0,391.0,30193.0,29.0,6155388.0
Czechia,2021-06-09,1664382.0,384.0,30202.0,9.0,6275255.0
Czechia,2021-06-10,1664649.0,267.0,30211.0,9.0,6396997.0
Czechia,2021-06-11,1664839.0,190.0,30219.0,8.0,6515554.0
Czechia,2021-06-12,1665022.0,183.0,30224.0,5.0,6568158.0
Czechia,2021-06-13,1665097.0,75.0,30225.0,1.0,6610459.0
Czechia,2021-06-14,1665138.0,41.0,30229.0,4.0,6725376.0
Czechia,2021-06-15,1665327.0,189.0,30229.0,0.0,6840069.0
Czechia,2021-06-16,1665526.0,199.0,30254.0,25.0,6958358.0
Czechia,2021-06-17,1665660.0,134.0,30257.0,3.0,7078482.0
Czechia,2021-06-18,1665818.0,158.0,30275.0,18.0,7199190.0
Czechia,2021-06-19,1665961.0,143.0,30278.0,3.0,7250108.0
Czechia,2021-06-20,1666025.0,64.0,30280.0,2.0,7291185.0
Czechia,2021-06-21,1666082.0,57.0,30280.0,0.0,7400714.0
Czechia,2021-06-22,1666192.0,110.0,30283.0,3.0,7514192.0
Czechia,2021-06-23,1666325.0,133.0,30289.0,6.0,7629144.0
Czechia,2021-06-24,1666521.0,196.0,30291.0,2.0,7747071.0
Czechia,2021-06-25,1666686.0,165.0,30292.0,1.0,7862398.0
Czechia,2021-06-26,1666821.0,135.0,30296.0,4.0,7912949.0
Czechia,2021-06-27,1666890.0,69.0,30298.0,2.0,7953463.0
Czechia,2021-06-28,1666947.0,57.0,30298.0,0.0,8065702.0
Czechia,2021-06-29,1667115.0,168.0,30298.0,0.0,8179869.0
Czechia,2021-06-30,1667287.0,172.0,30303.0,5.0,8296852.0
Dominican Republic,2021-06-01,294021.0,1235.0,3634.0,6.0,4456516.0
Dominican Republic,2021-06-02,295680.0,1659.0,3637.0,3.0,4625387.0
Dominican Republic,2021-06-03,297119.0,1439.0,3642.0,5.0,4761529.0
Dominican Republic,2021-06-04,298414.0,1295.0,3646.0,4.0,4989807.0
Dominican Republic,2021-06-05,299681.0,1267.0,3652.0,6.0,5115370.0
Dominican Republic,2021-06-06,301078.0,1397.0,3654.0,2.0,5197199.0
Dominican Republic,2021-06-07,301984.0,906.0,3655.0,1.0,5417069.0
Dominican Republic,2021-06-08,302988.0,1004.0,3672.0,17.0,5656548.0
Dominican Republic,2021-06-09,304428.0,1440.0,3686.0,14.0,5900600.0
Dominican Republic,2021-06-10,305569.0,1141.0,3695.0,9.0,6050983.0
Dominican Republic,2021-06-11,306698.0,1129.0,3700.0,5.0,6173811.0
Dominican Republic,2021-06-12,307847.0,1149.0,3705.0,5.0,6219867.0
Dominican Republic,2021-06-13,308650.0,803.0,3707.0,2.0,6251341.0
Dominican Republic,2021-06-14,309477.0,827.0,3708.0,1.0,6370569.0
Dominican Republic,2021-06-15,310391.0,914.0,3717.0,9.0,6473104.0
